u,v,key,osmid,highway,lanes,maxspeed,oneway,ref,reversed,length,geometry,name,bridge,access,tunnel,junction
1338301868,1338301844,0,119041634,residential,,,FALSE,,FALSE,8.871256619,"LINESTRING (-73.4958215 41.4326803, -73.4958401 41.4327177, -73.4958732 41.4327489)",Highland Park Drive,,,,
1338301868,1338301844,1,119041634,residential,,,FALSE,,TRUE,79.7563095,"LINESTRING (-73.4958215 41.4326803, -73.4958201 41.4326355, -73.4958395 41.4325931, -73.4958772 41.4325583, -73.4959287 41.4325355, -73.4959875 41.4325274, -73.4960464 41.4325352, -73.4960981 41.4325577, -73.4961362 41.4325922, -73.496156 41.4326345, -73.4961551 41.4326794, -73.4961335 41.4327212, -73.4960939 41.4327548, -73.4960413 41.4327761, -73.4959821 41.4327824, -73.4959237 41.4327729, -73.4958732 41.4327489)",Highland Park Drive,,,,
1377034751,83941146,0,10175446,residential,,,FALSE,,TRUE,270.8977484,"LINESTRING (-73.4881442 41.421579, -73.4878856 41.4213948, -73.4869147 41.4206227, -73.4858791 41.419833)",Coach Road,,,,
1377036746,84015941,0,1346950054,secondary,,,FALSE,CT 37,FALSE,107.7840976,"LINESTRING (-73.4727236 41.4468967, -73.4729489 41.4478512)",Pembroke Road,,,,
1377036746,1377036752,0,123500080,residential,,,FALSE,,FALSE,136.9131036,"LINESTRING (-73.4727236 41.4468967, -73.4724296 41.4469452, -73.4722534 41.4470301, -73.4720576 41.4471881, -73.4718792 41.4472834, -73.4716539 41.4473224, -73.4712656 41.4473732)",Margerie View Drive,,,,
1377036746,83980037,0,1346950054,secondary,,,FALSE,CT 37,TRUE,181.0962714,"LINESTRING (-73.4727236 41.4468967, -73.4725233 41.4459985, -73.4724 41.4452865)",Pembroke Road,,,,
1377036747,1377036752,0,123500080,residential,,,FALSE,,TRUE,198.419562,"LINESTRING (-73.4692821 41.4466921, -73.4694548 41.4467997, -73.4696402 41.4469706, -73.4699324 41.4472296, -73.4701659 41.4473485, -73.4703775 41.4474068, -73.4706122 41.4474444, -73.4708569 41.4474349, -73.4712656 41.4473732)",Margerie View Drive,,,,
1377036748,1377036752,0,123500081,residential,,,FALSE,,TRUE,169.4478629,"LINESTRING (-73.4700943 41.4464675, -73.4701771 41.4464193, -73.4702683 41.4463714, -73.47039 41.446354, -73.4705331 41.4463734, -73.4706296 41.4464418, -73.4707154 41.4465866, -73.4708679 41.4468251, -73.4709868 41.4469463, -73.4711259 41.4470595, -73.471191 41.4471476, -73.4712656 41.4473732)",Spring Ridge Court,,,,
1377036752,1377036747,0,123500080,residential,,,FALSE,,FALSE,198.419562,"LINESTRING (-73.4712656 41.4473732, -73.4708569 41.4474349, -73.4706122 41.4474444, -73.4703775 41.4474068, -73.4701659 41.4473485, -73.4699324 41.4472296, -73.4696402 41.4469706, -73.4694548 41.4467997, -73.4692821 41.4466921)",Margerie View Drive,,,,
1377036752,1377036746,0,123500080,residential,,,FALSE,,TRUE,136.9131036,"LINESTRING (-73.4712656 41.4473732, -73.4716539 41.4473224, -73.4718792 41.4472834, -73.4720576 41.4471881, -73.4722534 41.4470301, -73.4724296 41.4469452, -73.4727236 41.4468967)",Margerie View Drive,,,,
1377036752,1377036748,0,123500081,residential,,,FALSE,,FALSE,169.4478629,"LINESTRING (-73.4712656 41.4473732, -73.471191 41.4471476, -73.4711259 41.4470595, -73.4709868 41.4469463, -73.4708679 41.4468251, -73.4707154 41.4465866, -73.4706296 41.4464418, -73.4705331 41.4463734, -73.47039 41.446354, -73.4702683 41.4463714, -73.4701771 41.4464193, -73.4700943 41.4464675)",Spring Ridge Court,,,,
1377043630,83925863,0,10166809,residential,,,FALSE,,TRUE,254.0177723,"LINESTRING (-73.4611493 41.418343, -73.4610488 41.418389, -73.4609147 41.4183971, -73.4608127 41.418381, -73.4607191 41.4183186, -73.4607165 41.4182052, -73.4607742 41.4181189, -73.4609311 41.4179815, -73.4614134 41.4175631, -73.4614883 41.4174979, -73.4617266 41.4173007, -73.4618479 41.4171741, -73.4621164 41.4167481)",North Ridge,,,,
1377043630,1377043630,0,123501040,residential,,,FALSE,,FALSE,60.35226131,"LINESTRING (-73.4611493 41.418343, -73.4611787 41.4183665, -73.4612176 41.4183803, -73.4612605 41.4183826, -73.4613015 41.418373, -73.461335 41.4183528, -73.4613564 41.4183249, -73.4613628 41.418293, -73.4613532 41.4182616, -73.461329 41.4182349, -73.4612943 41.418217, -73.4612534 41.4182096, -73.4612116 41.4182136, -73.4611745 41.4182285, -73.461147 41.4182525, -73.4611327 41.4182822, -73.4611335 41.4183137, -73.4611493 41.418343)",North Ridge,,,,
1377043630,1377043630,1,123501040,residential,,,FALSE,,TRUE,60.35226131,"LINESTRING (-73.4611493 41.418343, -73.4611335 41.4183137, -73.4611327 41.4182822, -73.461147 41.4182525, -73.4611745 41.4182285, -73.4612116 41.4182136, -73.4612534 41.4182096, -73.4612943 41.418217, -73.461329 41.4182349, -73.4613532 41.4182616, -73.4613628 41.418293, -73.4613564 41.4183249, -73.461335 41.4183528, -73.4613015 41.418373, -73.4612605 41.4183826, -73.4612176 41.4183803, -73.4611787 41.4183665, -73.4611493 41.418343)",North Ridge,,,,
1378064500,83935550,0,10176676,residential,,,FALSE,,TRUE,121.5150133,"LINESTRING (-73.4483508 41.4190207, -73.4485922 41.4190167, -73.449063 41.4189701, -73.4492404 41.4189335, -73.4493206 41.4189008, -73.4493561 41.4188068, -73.4493545 41.4185553)",Beverly Drive,,,,
1378065836,8596121780,0,10169079,residential,,,FALSE,,TRUE,131.695765,"LINESTRING (-73.4491879 41.4233098, -73.4497142 41.4240968, -73.449845 41.4243245, -73.4498571 41.4243798)",South Cove Road,,,,
1378897835,83917390,0,10170035,tertiary,,,FALSE,,FALSE,61.85354371,"LINESTRING (-73.4657103 41.4264617, -73.4660268 41.4269648)",East Pembroke Road,,,,
1378897835,83954365,0,10170035,tertiary,,,FALSE,,TRUE,834.2770962,"LINESTRING (-73.4657103 41.4264617, -73.4653158 41.4260029, -73.4649142 41.4257212, -73.4636557 41.4249302, -73.4617911 41.423943, -73.4611822 41.4237335, -73.460965 41.4236136, -73.460755 41.4234139, -73.4605863 41.423087, -73.4603934 41.4228783, -73.460148 41.4227433, -73.4599406 41.4227017, -73.459879 41.4226894, -73.4590974 41.4227457, -73.4585824 41.4227345, -73.457763 41.4226133)",East Pembroke Road,,,,
1378897835,83948400,0,10181472,residential,,,FALSE,,TRUE,563.5127255,"LINESTRING (-73.4657103 41.4264617, -73.4657543 41.4263697, -73.465776 41.4262602, -73.4657584 41.4260882, -73.465667 41.425794, -73.4651959 41.425115, -73.464996 41.4248269, -73.4642839 41.4239639, -73.4625234 41.4221052)",Jeanette Road,,,,
1378898424,83917392,0,10169902,residential,,,FALSE,,TRUE,169.8801592,"LINESTRING (-73.4653949 41.4286966, -73.4653426 41.4286001, -73.4651995 41.4285087, -73.4651335 41.4284622, -73.4649355 41.4283201, -73.46484 41.4281228, -73.4647326 41.4276097, -73.4646565 41.4273356)",Charlotte's Way,,,,
1378900988,1378900988,0,10165825,residential,,,FALSE,,FALSE,294.9689865,"LINESTRING (-73.4627596 41.4275089, -73.4626521 41.4274774, -73.4622382 41.4273205, -73.4620619 41.4272581, -73.4617458 41.427142, -73.4616433 41.4270517, -73.4615795 41.4269369, -73.4615956 41.4268554, -73.4616275 41.4267998, -73.4616933 41.4267204, -73.4618142 41.4266613, -73.461951 41.4266442, -73.4621494 41.4266684, -73.4622554 41.4267569, -73.4623385 41.4268876, -73.4625016 41.4272206, -73.4626143 41.4273614, -73.4627596 41.4275089)",Shoreview Lane,,,,
1378900988,1378900988,1,10165825,residential,,,FALSE,,TRUE,294.9689865,"LINESTRING (-73.4627596 41.4275089, -73.4626143 41.4273614, -73.4625016 41.4272206, -73.4623385 41.4268876, -73.4622554 41.4267569, -73.4621494 41.4266684, -73.461951 41.4266442, -73.4618142 41.4266613, -73.4616933 41.4267204, -73.4616275 41.4267998, -73.4615956 41.4268554, -73.4615795 41.4269369, -73.4616433 41.4270517, -73.4617458 41.427142, -73.4620619 41.4272581, -73.4622382 41.4273205, -73.4626521 41.4274774, -73.4627596 41.4275089)",Shoreview Lane,,,,
1378900988,83917392,0,10165825,residential,,,FALSE,,TRUE,166.866168,"LINESTRING (-73.4627596 41.4275089, -73.4627876 41.4275193, -73.463104 41.4276166, -73.4632934 41.4276437, -73.4634487 41.4276406, -73.4635158 41.4276305, -73.4641214 41.4274386, -73.4642391 41.4274019, -73.4646565 41.4273356)",Shoreview Lane,,,,
1378905187,83976399,0,"[10172717, 10182375]",residential,,,FALSE,,TRUE,667.5003211,"LINESTRING (-73.4686981 41.4239243, -73.4686045 41.4241769, -73.4684768 41.4244247, -73.468259 41.4247121, -73.4679615 41.4250472, -73.4677266 41.4252159, -73.4675589 41.425263, -73.467417 41.4250434, -73.4672821 41.4247807, -73.467056 41.4237079, -73.4669777 41.4232848, -73.4668975 41.4231118, -73.4663538 41.422391, -73.4654668 41.421258)","['Tom Thumb Lane', 'Clayton Road']",,,,
1378905204,1378905837,0,10170035,tertiary,,,FALSE,,FALSE,240.4146874,"LINESTRING (-73.466721 41.428029, -73.466985 41.4284473, -73.4670793 41.4285874, -73.4671433 41.4286474, -73.4672157 41.4286967, -73.4673038 41.4287376, -73.4675731 41.4288365, -73.4678434 41.4289244, -73.4679414 41.4289609, -73.4681088 41.4290391, -73.4684202 41.4292372, -73.4687616 41.4294497)",East Pembroke Road,,,,
1378905204,83917390,0,10170035,tertiary,,,FALSE,,TRUE,131.7496493,"LINESTRING (-73.466721 41.428029, -73.4663607 41.4275001, -73.4660268 41.4269648)",East Pembroke Road,,,,
1378905204,83948396,0,10175247,residential,,,FALSE,,TRUE,824.1337657,"LINESTRING (-73.466721 41.428029, -73.4668928 41.4279602, -73.4669582 41.4279111, -73.4669954 41.4278647, -73.4670237 41.427797, -73.4670502 41.4277094, -73.4670662 41.427586, -73.4671347 41.4265635, -73.4671317 41.4264272, -73.4671224 41.4263371, -73.467107 41.4262678, -73.4670731 41.4262054, -73.4670146 41.426143, -73.466953 41.4260968, -73.466471 41.4257302, -73.4663884 41.4256113, -73.4660421 41.4248316, -73.4654746 41.4234052, -73.4652152 41.4226418, -73.4651423 41.4225281, -73.4639795 41.421364)",Mabel Avenue,,,,
1378905837,1378905204,0,10170035,tertiary,,,FALSE,,TRUE,240.4146874,"LINESTRING (-73.4687616 41.4294497, -73.4684202 41.4292372, -73.4681088 41.4290391, -73.4679414 41.4289609, -73.4678434 41.4289244, -73.4675731 41.4288365, -73.4673038 41.4287376, -73.4672157 41.4286967, -73.4671433 41.4286474, -73.4670793 41.4285874, -73.466985 41.4284473, -73.466721 41.428029)",East Pembroke Road,,,,
1378905837,333757572,0,10171282,tertiary,,,FALSE,,TRUE,45.22742852,"LINESTRING (-73.4687616 41.4294497, -73.4689287 41.4294869, -73.4690843 41.4294949, -73.4692926 41.4294645)",Stacey Road,,,,
1378905837,83954373,0,660071460,residential,,,FALSE,,FALSE,38.57398578,"LINESTRING (-73.4687616 41.4294497, -73.4688896 41.4295496, -73.4690072 41.4297384)",East Pembroke Road,,,,
1378906874,83961651,0,10175803,residential,,,FALSE,,FALSE,36.16286982,"LINESTRING (-73.4445637 41.4367672, -73.444744 41.437063)",Great Plain Road,,,,
1378906874,83961644,0,10170945,residential,,,FALSE,,TRUE,530.8123928,"LINESTRING (-73.4445637 41.4367672, -73.4435202 41.4371953, -73.4432558 41.4373151, -73.4430231 41.4369834, -73.4423275 41.4359942, -73.441911 41.4350835, -73.4418917 41.4349906, -73.4419405 41.4349357, -73.4432024 41.434517)",Great Meadow Road,,,,
1378906874,3642810168,0,10175803,residential,,,FALSE,,TRUE,206.1044113,"LINESTRING (-73.4445637 41.4367672, -73.4443147 41.4363737, -73.4438362 41.4358059, -73.4436834 41.4356061, -73.4434626 41.4351173)",Great Plain Road,,,,
1439808622,2927402025,0,"[852571536, 10182085, 852571535]",tertiary,2,25 mph,FALSE,,FALSE,390.9361313,"LINESTRING (-73.4700037 41.3385922, -73.4698263 41.338555, -73.4697298 41.3385348, -73.4695834 41.3385041, -73.4693165 41.3384312, -73.4690202 41.3383269, -73.4686929 41.3381859, -73.4685365 41.3380994, -73.4683056 41.3379595, -73.468076 41.3378154, -73.4676737 41.3375495, -73.4674668 41.3374459, -73.4673518 41.3373884, -73.4669924 41.3372474, -73.4666169 41.3371548, -73.4661939 41.3370811, -73.4661325 41.3370704, -73.4659415 41.3370371, -73.4658924 41.3370285)",West Starrs Plain Road,yes,,,
1439808622,83932276,0,314940539,trunk,4,45 mph,FALSE,US 7,FALSE,920.5932667,"LINESTRING (-73.4700037 41.3385922, -73.469977 41.3386709, -73.4699432 41.338775, -73.4699124 41.3388752, -73.4698786 41.3389869, -73.4698466 41.3391005, -73.4698206 41.3392047, -73.4697952 41.339307, -73.4697677 41.3394218, -73.4697443 41.339531, -73.4697232 41.3396391, -73.4697053 41.3397433, -73.4696884 41.3398528, -73.4696736 41.3399623, -73.4696591 41.3400741, -73.4696475 41.3401813, -73.4696386 41.3402928, -73.4696313 41.3403999, -73.4696184 41.340622, -73.4696078 41.3408371, -73.4695965 41.3410561, -73.4695847 41.3412795, -73.4695741 41.3414429, -73.4695705 41.3414976, -73.469553 41.3417172, -73.4695323 41.3419342, -73.4695056 41.3421522, -73.4694769 41.3423709, -73.4694428 41.3425882, -73.4694064 41.3427997, -73.4693633 41.3430259, -73.4693415 41.3431308, -73.469293 41.3433483, -73.4692416 41.3435629, -73.469191 41.3437757, -73.4691375 41.3439963, -73.4690846 41.3442141, -73.4690324 41.3444251, -73.4689834 41.3446446, -73.4689421 41.3448568, -73.4689072 41.3450753, -73.4688798 41.3452935, -73.4688603 41.3455124, -73.4688476 41.3457351, -73.4688439 41.3459543, -73.4688483 41.3461732, -73.4688597 41.3464013, -73.4688799 41.3466329, -73.4688878 41.346701, -73.4688999 41.3468051)",Sugar Hollow Road,,,,
1439808622,83924199,0,314940539,trunk,4,45 mph,FALSE,US 7,TRUE,419.331565,"LINESTRING (-73.4700037 41.3385922, -73.4700422 41.3384825, -73.4700823 41.3383772, -73.4701291 41.338259, -73.4701728 41.3381574, -73.4702205 41.3380518, -73.4702704 41.3379443, -73.4703198 41.3378409, -73.4703682 41.3377428, -73.4704186 41.3376448, -73.4704791 41.3375337, -73.4705357 41.3374331, -73.4705945 41.3373312, -73.4706549 41.3372276, -73.4707181 41.337127, -73.4707787 41.3370302, -73.4708429 41.3369307, -73.4709064 41.3368353, -73.4709145 41.336823, -73.4709754 41.33673, -73.4710114 41.3366745, -73.4710397 41.3366308, -73.4710976 41.3365404, -73.4711672 41.3364323, -73.4712273 41.3363376, -73.4712976 41.3362238, -73.4713625 41.3361156, -73.4714194 41.3360166, -73.471469 41.3359278, -73.4715695 41.3357594, -73.4717034 41.3354847, -73.4718698 41.3350982)",Sugar Hollow Road,,,,
1439809410,83958721,0,96166243,residential,,,FALSE,,FALSE,330.3887184,"LINESTRING (-73.4747236 41.3665731, -73.4748536 41.3667474, -73.4750252 41.3669245, -73.4752345 41.3671137, -73.4754575 41.3672943, -73.4756582 41.3674157, -73.4758567 41.3675043, -73.4763288 41.3676411, -73.4765273 41.3677136, -73.4767043 41.3678022, -73.4768706 41.3679109, -73.4772504 41.368187, -73.4773856 41.3682853, -73.4776633 41.3684795)",Old Sugar Hollow Road,,,,
1514066239,1514066302,0,138107058,tertiary,,,FALSE,,TRUE,21.56861749,"LINESTRING (-73.4362419 41.3683739, -73.4363401 41.3683991, -73.4363997 41.3683989, -73.4364576 41.3683423)",Reservoir Street,,,,
1514066239,83965123,0,857020584,tertiary,,,FALSE,,FALSE,38.7908679,"LINESTRING (-73.4362419 41.3683739, -73.4363157 41.3685245, -73.4364024 41.3687013)",Reservoir Street,,,,
1514066239,83965120,0,"[857020584, 857020585, 10171344]",tertiary,,,FALSE,,TRUE,218.0927025,"LINESTRING (-73.4362419 41.3683739, -73.4360022 41.3678395, -73.4358734 41.3676181, -73.4357935 41.3675374, -73.4356481 41.3674852, -73.4354394 41.3674488, -73.4352887 41.3674128, -73.4351444 41.36732, -73.4350205 41.3671994, -73.4349746 41.3671664, -73.4349352 41.367145, -73.434775 41.3671173, -73.4345719 41.3671163)",Reservoir Street,yes,,,
1514066302,83965123,0,10174946,tertiary,,,FALSE,,TRUE,40.18392921,"LINESTRING (-73.4364576 41.3683423, -73.4364024 41.3687013)",Long Ridge Road,,,,
1514066302,83992965,0,10174946,tertiary,,,FALSE,,FALSE,2341.488358,"LINESTRING (-73.4364576 41.3683423, -73.4364635 41.3676181, -73.4364796 41.3673041, -73.4364635 41.3671591, -73.4364206 41.3670182, -73.4363562 41.3668532, -73.435852 41.3660842, -73.4357608 41.365903, -73.4357286 41.3657742, -73.4357286 41.3655769, -73.4357608 41.3646912, -73.4358305 41.3644053, -73.4359968 41.3640993, -73.4361524 41.3637974, -73.4361905 41.3636804, -73.4361792 41.363584, -73.4361041 41.3634672, -73.4357179 41.3630646, -73.4356994 41.3630352, -73.4356497 41.3629563, -73.4355355 41.3625976, -73.4354657 41.3621668, -73.435443 41.3619259, -73.4354047 41.3615195, -73.4353531 41.360971, -73.4352994 41.3607898, -73.4352718 41.3607374, -73.4352082 41.3606167, -73.4350044 41.36021, -73.4349962 41.3601758, -73.43494 41.3599402, -73.43494 41.359445, -73.4350157 41.3590099, -73.4351492 41.3586236, -73.4352666 41.3584102, -73.4353643 41.3582328, -73.4357071 41.3578908, -73.436029 41.3576814, -73.4363187 41.3575525, -73.4366674 41.3573713, -73.4371233 41.3570613, -73.4374783 41.3567165, -73.4375793 41.3566184, -73.4379065 41.3562962, -73.4381538 41.3561551, -73.4386366 41.3559377, -73.4387917 41.3558573, -73.4388829 41.3557526, -73.4389311 41.3555714, -73.4390974 41.3549111, -73.4391672 41.3541259, -73.4392208 41.3535702, -73.4392959 41.3532883, -73.4398002 41.3523138, -73.4399343 41.3521527, -73.4400577 41.352052, -73.440137 41.3520306, -73.440434 41.3520437, -73.4408219 41.3520559, -73.4408754 41.3520506, -73.441017 41.3520367, -73.4411738 41.351981, -73.4413496 41.3518782, -73.4415447 41.3516411, -73.4416885 41.3513675, -73.4417743 41.3510413, -73.4418236 41.3509033, -73.4419836 41.3506621, -73.4422097 41.3504026, -73.4425848 41.350167)",Long Ridge Road,,,,
1514066302,1514066239,0,138107058,tertiary,,,FALSE,,FALSE,21.56861749,"LINESTRING (-73.4364576 41.3683423, -73.4363997 41.3683989, -73.4363401 41.3683991, -73.4362419 41.3683739)",Reservoir Street,,,,
1643585635,100331144,0,10164347,primary_link,2,,TRUE,,FALSE,117.48987,"LINESTRING (-73.4104214 41.4136247, -73.4106766 41.4131401, -73.410697 41.4130789, -73.4106984 41.4130115, -73.4106789 41.4129495, -73.410631 41.4128883, -73.4105831 41.4128512, -73.4105728 41.4128432, -73.4104938 41.4128082, -73.4104109 41.4127927, -73.4103119 41.4127838)",Newtown Road,,,,
1643585635,83904357,0,186740990,secondary,2,,TRUE,,FALSE,105.0569189,"LINESTRING (-73.4104214 41.4136247, -73.4106438 41.4133341, -73.4109706 41.4129124, -73.4110511 41.4128064)",Newtown Road,,,,
1645890772,84051646,0,963565407,residential,,,FALSE,,FALSE,7.794764976,"LINESTRING (-73.4225762 41.4334213, -73.4225053 41.433467)",Revere Road,,,,
1645890772,1645890781,0,151748527,residential,,,TRUE,,FALSE,101.9732087,"LINESTRING (-73.4225762 41.4334213, -73.4223018 41.4332425, -73.4222806 41.4332332, -73.4218677 41.4330514, -73.421534 41.4329579)",Silversmith Drive,,,,
1645890772,1645923374,0,"[10172852, 963565407]",residential,,,FALSE,,TRUE,426.404897,"LINESTRING (-73.4225762 41.4334213, -73.4226405 41.4333529, -73.4227969 41.4331376, -73.4228758 41.4328654, -73.4228068 41.4325882, -73.4226857 41.4323275, -73.4225456 41.4318321, -73.4224571 41.4315179, -73.4221585 41.431117, -73.4219367 41.4308423, -73.421808 41.4305728, -73.421588 41.4303596, -73.4213807 41.430208, -73.4210248 41.4300982)",Revere Road,,,,
1645890773,1645908595,0,10173195,residential,,,FALSE,,FALSE,9.602770643,"LINESTRING (-73.424509 41.434916, -73.4245346 41.4350002)",Brittania Drive,,,,
1645890773,1645890819,0,151748527,residential,,,TRUE,,FALSE,110.5203868,"LINESTRING (-73.424509 41.434916, -73.4243409 41.4349145, -73.4241384 41.4348589, -73.4239547 41.4347357, -73.4237067 41.4344878, -73.4235544 41.4343097)",Silversmith Drive,,,,
1645890781,1645908581,0,340063161,residential,,,FALSE,,TRUE,6.635409041,"LINESTRING (-73.421534 41.4329579, -73.421508 41.4330143)",Hancock Drive,,,,
1645890781,1645908494,0,151748527,residential,,,TRUE,,FALSE,71.11618306,"LINESTRING (-73.421534 41.4329579, -73.4213224 41.4328973, -73.4211216 41.4328352, -73.4207894 41.4326559)",Silversmith Drive,,,,
1645890781,84048783,0,340063161,residential,,,FALSE,,FALSE,57.32698252,"LINESTRING (-73.421534 41.4329579, -73.4215628 41.4328673, -73.4217663 41.4324734)",Hancock Drive,,,,
1645890802,1645890811,0,10170972,secondary,2,,FALSE,,FALSE,12.28689532,"LINESTRING (-73.4257792 41.4329156, -73.4258452 41.4330144)",Nabby Road,,,,
1645890802,83951625,0,10170972,secondary,2,,FALSE,,TRUE,371.6457048,"LINESTRING (-73.4257792 41.4329156, -73.4255674 41.4327116, -73.4252613 41.4323994, -73.4249247 41.4320082, -73.424789 41.4315851, -73.4247227 41.4309223, -73.4245487 41.4303184, -73.4242779 41.4299902, -73.4241914 41.4298808)",Nabby Road,,,,
